Unnamed: 0,tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id
120,1504159334208577540,1065627500775116800,2022-03-16T18:15:05.000Z,@campbellclaret📢@GOVUK censor-theres a D-Notice on my story-the journalist whose @NHSuk bloods are doctored #defamed then sectioned the day #RussiaReport published 21 July 2020-Tribunal #corrupted but released 3 Aug 2020 with reams of sadistic defamatory notes. @UN @BBCNews @CNN https://t.co/hgL0IOcNZV,SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1503702585252974600
121,1504158370911211522,1065627500775116800,2022-03-16T18:11:16.000Z,@Keir_Starmer📢@GOVUK censor-theres a D-Notice on my story-the journalist whose @NHSuk bloods are doctored #defamed then sectioned the day #RussiaReport published 21 July 2020-Tribunal #corrupted but released 3 Aug 2020 with reams of sadistic defamatory notes. @UN @BBCNews @CNN https://t.co/hgL0IOcNZV,SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1503702585252974600
122,1503713003690246150,118750085,2022-03-15T12:41:32.000Z,"@GayleRighton Hi,

Thanks for the message and sorry to hear of this situation.
[;ease advise your BT account number / details and we will check the matter further.

Rgds ^Trevor",BT,BT,UK,replied_to,1503709662662864896
123,1504157634416553991,1065627500775116800,2022-03-16T18:08:20.000Z,@10DowningStreet📢@GOVUK censor-theres a D-Notice on my story-the journalist whose @NHSuk bloods are doctored #defamed then sectioned the day #RussiaReport published 21 July 2020-Tribunal #corrupted but released 3 Aug 2020 with reams of sadistic defamatory notes.@UN @BBCNews @CNN https://t.co/hgL0IOcNZV,SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1503702585252974600
124,1504122642139422725,118750085,2022-03-16T15:49:17.000Z,@someotherfella1 Sorry you feel that way. There is additional engineer work being done on the fault on your line and the engineer are working on it. You're case handler will be in touch again on Monday. ^Clare,BT,BT,UK,replied_to,1504121912431202304
125,1504156559944962050,1065627500775116800,2022-03-16T18:04:04.000Z,"@BorisJohnson📢@GOVUK censor-theres a D-Notice on my story-the journalist whose @NHSuk blood tests are doctored, #defamed then sectioned the day #RussiaReport published 21 July 2020-Tribunal #corrupted but released 3 Aug 2020 with reams of sadistic defamatory notes. @UN @BBCNews https://t.co/JWVuYvBspW",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1503714702819536896
126,1504155687856840708,1065627500775116800,2022-03-16T18:00:36.000Z,"@DominicRaab NO @GOVUK censor-theres a D-Notice on my story-the journalist whose @NHSuk blood tests are doctored, #defamed then sectioned the day #RussiaReport published 21 July 2020-Tribunal #corrupted but released 3 Aug 2020 with reams of sadistic defamatory notes. @UN @BBCNews https://t.co/JWVuYvBspW",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1503714702819536896
127,1504046914744033282,356896236,2022-03-16T10:48:22.000Z,"Welcome to our guest speaker @naomitimperley for Tech Industry Gold Live @bt_uk Snow Hill London.
Pictured here with @ruby_melling @OldhamRobin 

Watch Naomi Live here from 11.00:

https://t.co/bNSvZDackY
Passcode: 564364 #TIGLive2022 #techindustrygold #TIGLIVE https://t.co/0TC3nrNxO5",techskillsorg,TechSkills.org,"10 Saint Bride, London",Original_tweet,Null
128,1504154357406781447,1065627500775116800,2022-03-16T17:55:19.000Z,"@pritipatel NO @GOVUK censor-there's a D-Notice on my story-the journalist whose @NHSuk blood tests are doctored, #defamed then sectioned the day #RussiaReport published 21 July 2020-Tribunal #corrupted but released 3 Aug 2020 with reams of sadistic defamatory notes. @UN @BBCNews https://t.co/JWVuYvBspW",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1503714702819536896
129,1504058824692584450,356896236,2022-03-16T11:35:42.000Z,"Blood, sweat and tears is all good if you have the passion says Danny Manu @mymanuofficial at Tech Industry Live #TIGLive #TechIndustryLive 
@bt_uk @BTEarlyCareers @techUK https://t.co/xeMXEr6d4K",techskillsorg,TechSkills.org,"10 Saint Bride, London",Original_tweet,Null
130,1504152790964355073,1065627500775116800,2022-03-16T17:49:05.000Z,"@PickardJE NO @GOVUK censor-there's a D-Notice on my story-the journalist whose @NHSuk blood tests are doctored, #defamed then sectioned the day #RussiaReport published 21 July 2020-Tribunal #corrupted but released 3 Aug 2020 with reams of sadistic defamatory notes. @UN @BBCNews https://t.co/JWVuYvBspW",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1503714702819536896
131,1504149359969161216,526775674,2022-03-16T17:35:27.000Z,"@bt_uk Cancel @skytv as they can't install broadband until end of April, ring BT and am assured installation date is within 2 weeks, purchase BT and given an install date of around 3 weeks only to now have it changed to the end of April. Adviser on phone couldn't care less 😡😡😡",lpljimbo,lpljimbo,,Original_tweet,Null
132,1504145250960424960,118750085,2022-03-16T17:19:08.000Z,@wizpip Sorry to hear that but are you not seeing any offers when you click on the link? If now if you login to your MYBT account you'll see them there. ^Dee,BT,BT,UK,replied_to,1504144647345647621
133,1504144590772781060,1065627500775116800,2022-03-16T17:16:30.000Z,"@theroyaleditor The week @Telegraph @guardian
#Savile story &amp; @DiscoveryUK doc my @bt_uk landline  @O2 mob. were shut down

@MetCC @metpoliceuk @PoliceChiefs @NCA_UK
@policeconduct @netpol @UN @DameLynneOwens
@policecommander @WMerciaPolice @sussex_police

https://t.co/BbDjKquOqM",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to,1504144587799023624
134,1504144587799023624,1065627500775116800,2022-03-16T17:16:30.000Z,"@theroyaleditor The week @Telegraph @guardian
#Savile story &amp; @DiscoveryUK doc my @bt_uk landline  @O2 mob. were shut down

@MetCC @metpoliceuk @PoliceChiefs @NCA_UK
@policeconduct @netpol @UN @DameLynneOwens
@policecommander @WMerciaPolice @sussex_police

https://t.co/HSMA4NYi0y",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1501411815611416583
136,1504144584896561162,1065627500775116800,2022-03-16T17:16:29.000Z,"@theroyaleditor Diana endured the same #misogynistic vindictive smear campaign, undermined for the same reasons as me @GOVUK.
#VIPChildSexAbuse #VIPCharityFraud

@MetCC @WMerciaPolice @sussex_police @NCA_UK
@metpoliceuk @PoliceChiefs @BBCWorld @cnnbrk @policeconduct @netpol @UN https://t.co/2sHSVkEntY",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted,1501490295724294153
137,1504136843264241674,118750085,2022-03-16T16:45:43.000Z,@WhoRuthie Hi I'm sorry to see this.  If you speak to our Value team directly on 0800 783 1401 and they will be able to check this out for you and see what has been placed ^Sharon,BT,BT,UK,replied_to,1504135238666141697
138,1504136464778551297,218439628,2022-03-16T16:44:13.000Z,There's an outside chance I might have to go full Custis on @EE and @bt_uk.,AAllenSport,Andrew Allen,London,Original_tweet,Null
139,1504130265693790218,118750085,2022-03-16T16:19:35.000Z,@WhoRuthie Hi the VIP package includes Netflix.  If you have a look at this link and it will give you all the channels in this package https://t.co/U8lA0cpDQV ^Sharon,BT,BT,UK,replied_to,1504128791324598275
140,1504129547477958670,118750085,2022-03-16T16:16:44.000Z,@CarolKetchley Is your email address a https://t.co/HQKXouDvmu email address ^Elaine,BT,BT,UK,replied_to,1504126306690162690
142,1504118093592903681,118750085,2022-03-16T15:31:13.000Z,"@_davidhansard It makes complete sense what you're saying David so we'll definitely feed this back.

Is there anything else we can help with? ^Lisa",BT,BT,UK,replied_to,1504113817629900803
143,1504125594711244806,118750085,2022-03-16T16:01:01.000Z,@CarolKetchley Thanks Carol. Is it a residential or business account you have with us ^Elaine,BT,BT,UK,replied_to,1504124419106615299
144,1504125808805355522,118750085,2022-03-16T16:01:52.000Z,"@Mow_Cop_Snots Ok, pop me over the full name and address on the account (please also confirm if you are the account holder) and I can have a look here ^Elaine",BT,BT,UK,replied_to,1504125311906164739
145,1504125183644291078,118750085,2022-03-16T15:59:23.000Z,@Mow_Cop_Snots I can resend it via email and you can print out a copy of it - Was it a new order for service or did you upgrade your package? ^Elaine,BT,BT,UK,replied_to,1504124277209149441
146,1504122204258291719,118750085,2022-03-16T15:47:33.000Z,"@CarolKetchley Hi Carol, do you mean the email is sent from you ok but is going straight to the spam folder of the people you have sent this to? ^Elaine",BT,BT,UK,replied_to,1504121257939419138
147,1504120744200085509,118750085,2022-03-16T15:41:45.000Z,@someotherfella1 I can seen your complaint reference - VOL013-660685731349 and your case handler sent you an update and advised the estimate repair date of your fault is the 18th March. We will have an update from our supplier on the 21st March when your case handler will then be in touch. ^Clare,BT,BT,UK,replied_to,1504109723372724224
148,1504113207719481345,118750085,2022-03-16T15:11:48.000Z,"@_davidhansard Hi David,

Thanks for coming back.
It is a bit odd, seeing as you are meant to stop charging a device once fully charged.
If you let me know the phone in question I will try to feed this information back.

Best regards. ^Trevor",BT,BT,UK,replied_to,1504106601975885831
149,1498726598937354250,1346747898525052930,2022-03-01T18:27:20.000Z,"@bt_uk wow. Great service. Nothing from you since the 21st Feb except a bill! 

This is your ‘guaranteed’ WiFi!!! 

#lies https://t.co/8WSf8LDO2c",someotherfella1,ToriesLie,"Dungannon, Northern Ireland",Original_tweet,Null
150,1504104630640418819,118750085,2022-03-16T14:37:43.000Z,"@_davidhansard Hi David,

I am sorry you are having difficulty, please find some contact numbers as follows

The product helpdesk number is 0800 980 8999.

You can find some guides https://t.co/Mx0Vv9bflC 

or if you purchased from the BT Shop

https://t.co/lDEytgSC7a

Best regards ^Trevor",BT,BT,UK,replied_to,1504102289946071040
152,1504096178648096773,118750085,2022-03-16T14:04:08.000Z,"@pauldnerd Hi, what do you mean £500 Paul, for the year? I can check for you, can you DM your account number and address please? ^Brian",BT,BT,UK,replied_to,1504094408806998022
153,1504057412432633858,356896236,2022-03-16T11:30:05.000Z,"Speaking now is Danny Manu @mymanuofficial at Tech Industry Gold Live @bt_uk 

From music production to global mobile audio brand.

#TechIndustryGoldLive #TIGLive @BTEarlyCareers @techUK https://t.co/g6w1XhlJrc",techskillsorg,TechSkills.org,"10 Saint Bride, London",Original_tweet,Null
154,1504086313628229635,118750085,2022-03-16T13:24:56.000Z,@corbylad You would be best speaking to our Value team about this. You can call them directly on 0800 783 1401 ^ClaireC,BT,BT,UK,replied_to,1504077267835707394
155,1504085377455464448,118750085,2022-03-16T13:21:13.000Z,@cecilia83311624 Thanks for letting us know Cecelia. Can you confirm the service is working again fully now? ^Janet,BT,BT,UK,replied_to,1504082704656183298
156,1504081495442481155,2783929019,2022-03-16T13:05:47.000Z,"@bt_uk Well I have been trying to get help from BT for weeks.  On the Isle of Iona, my house has intermittent phone line and no WiFi.  You keep telling me there is a problem outside my house but no engineer has come to fix it.",cecilia83311624,Cecilia Russell,,replied_to,1504076264478490630
0,1504081495442481155,2783929019,2022-03-16T13:05:47.000Z,"@bt_uk Well I have been trying to get help from BT for weeks.  On the Isle of Iona, my house has intermittent phone line and no WiFi.  You keep telling me there is a problem outside my house but no engineer has come to fix it.",cecilia83311624,Cecilia Russell,,replied_to,1504076264478490630
1,1504080836743905285,130603871,2022-03-16T13:03:10.000Z,"Hey @bt_uk youve changed me over to bt digital voice making my phone unusable, I have replied ‘NOT RECEIVED’ as requested to about 20 text messages. Having to wait until next week for the delivery of some stupid box without any phone service is no joke when stuck at home ( 1/2 )",xoxDawniexox,xoxDawniexox 💎,"Pwllheli, Wales",Original_tweet,Null
2,1504078304780984320,543365041,2022-03-16T12:53:06.000Z,@bt_uk This only gives a phone number. No thank you. I have too much to do. I can give area details via DM,life_art_mimi,Mimi 🤍🤎🖤 she/her,"Portsmouth, UK",replied_to,1504075548154376194
3,1504077267835707394,504766220,2022-03-16T12:48:59.000Z,@bt_uk Hi we updated our contracts with you TV/ broadband in January this year. Just seen you have a better tv box. Is it possible to get upgraded to one?,corbylad,Moff,Corby,replied_to,1504076264478490630
4,1504075728119386119,356896236,2022-03-16T12:42:52.000Z,More photos from #TIGLive @bt_uk https://t.co/Sqq19wFZJ7,techskillsorg,TechSkills.org,"10 Saint Bride, London",replied_to,1504075722796810245
6,1504075163666636805,3055758703,2022-03-16T12:40:38.000Z,@bt_uk excellent service via Twitter. Thank you.,peterday001,Peter Day,,Original_tweet,Null
7,1504073504408363010,1073554500647092226,2022-03-16T12:34:02.000Z,"Are you a UK based customer and would like to join our #RCS webinar with @bt_uk  and @Google? Register here➡️ https://t.co/I64FTf1VTf
#brandcommunication #customernegagement #CPaaS #mobilemessaging https://t.co/VWYnZWTHew",LINK_Mobility,LINK Mobility Group,Norway,Original_tweet,Null
8,1504071847821905921,356896236,2022-03-16T12:27:27.000Z,"Never stop learning or caring! Naomi started her higher education journey at 44 and bring emotion to the room about the pride she had at getting a university qualification..

#TechIndustryGold #TIGLive @naomitimperley @BTEarlyCareers @bt_uk https://t.co/sYhhDsTVGr",techskillsorg,TechSkills.org,"10 Saint Bride, London",Original_tweet,Null
9,1504071473761329156,356896236,2022-03-16T12:25:58.000Z,"Grab all the opportunities and skills and put them in your toolbox says @naomitimperley at Tech Industry Gold Live!

#TechIndustryGold #TIGLive @BTEarlyCareers @bt_uk @techUK https://t.co/AeDyEEXLS5",techskillsorg,TechSkills.org,"10 Saint Bride, London",Original_tweet,Null
