,tweet_id,user_id,created_at,tweet,username,name,location,clean_text
792,1502706642860789763,24903476,2022-03-12T18:02:37.000Z,@VodafoneUK Nokia 7280,juliewinch,Julie Winchy Winch,South East England,nokia
793,1502706396302917635,24903476,2022-03-12T18:01:38.000Z,@JamesRoberts330 @VodafoneUK I had this phone,juliewinch,Julie Winchy Winch,South East England,phone
794,1502705769535479809,47656457,2022-03-12T17:59:09.000Z,@MrJaYaTeS @VodafoneUK Now we’re getting there …. The P900 was an amazing innovation and the P910i ….. then it all went wrong as screen real estate become a must have. The software never had a chance.,sbrownphoto,Steven Brown,Glenrothes,getting p amazing innovation pi went wrong screen real estate have software chance
795,1502700841492529155,23479365,2022-03-12T17:39:34.000Z,@VodafoneUK P900 https://t.co/riuooGfLQ2,MrJaYaTeS,Jay,"England, United Kingdom",p
796,1502699401252425731,217543532,2022-03-12T17:33:50.000Z,@Alex79uk @VodafoneUK @CocaCola_GB It was awesome… with its coca-cola ringtone?!,Yazzle511,Yasmin Elizabeth,"ÜT: 53.40647,-2.583358",awesome cocacola ringtone
797,1502697788940894210,125409099,2022-03-12T17:27:26.000Z,@VodafoneUK The #Nokia7500 #Nokia7500Prism I thought I was the bee’s knee’s when I got this after the #Sugababes used it in their #AboutYouNow video haha. Was a proper decent phone too in all honesty. Lasted me a number of years 💯👍 https://t.co/33kiObBcHN,JamesRoberts330,Jay Alan Roberts,"Knowsley, England",nokia nokiaprism thought bees knees got sugababes aboutyounow video haha proper decent phone honesty lasted number years
798,1502697705373634564,14110659,2022-03-12T17:27:06.000Z,@b4llerr @VodafoneUK Can’t remember this model,guicane,Gui Neto,"London, England",remember model
799,1502693495945011202,98510809,2022-03-12T17:10:22.000Z,@VodafoneUK NEC from 1997 https://t.co/BZo40WAcPl,micmacmonkey,Michael Lee,boro,nec
800,1502691784429916161,495305866,2022-03-12T17:03:34.000Z,"The new OPPO Find X5 Pro 5G and Find X5 5G are now available for pre-order with Vodafone
 
The new OPPO Find X5 Pro 5G and Find X5 5G are now available for pre-order with Vodafone EVO plans.

To pre-order the new OPPO Find X5 5G visit: https://t.co/pdOBKBgtCg
@VodafoneUK",RickysTechTalk,Ricky’s TechTalk 🇺🇦,UK,new oppo find x pro g find x g available preorder vodafone new oppo find x pro g find x g available preorder vodafone evo plans preorder new oppo find x g visit
801,1502690946516926464,495305866,2022-03-12T17:00:14.000Z,"Samsung Galaxy S22 and S22+ now available with Vodafone - The UK’s reliable award-winning network

Save £432 guaranteed on the Samsung Galaxy S22 range when you trade in a Samsung Galaxy S20 using Vodafone’s market-leading Trade-In Tool
https://t.co/HCm2luBRRv
@VodafoneUK",RickysTechTalk,Ricky’s TechTalk 🇺🇦,UK,samsung galaxy s s available vodafone uks reliable awardwinning network save guaranteed samsung galaxy s range trade samsung galaxy s vodafones marketleading tradein tool
802,1502690172613410826,187689992,2022-03-12T16:57:10.000Z,"@VodafoneUK I'm in France and got a txt saying I have 25GB free roaming, but 2nd day of my holiday and I can see a £2 extra France MO charge on my account. Can you correct this please?",ChrisRead79,Chris Read,"Looe, Cornwall",france got txt saying gb free roaming nd day holiday extra france mo charge account correct please
803,1502682253301891073,182869516,2022-03-12T16:25:42.000Z,"@VodafoneUK This bad boy, the Sony Erricson T610. Amazing device, it had bluetooth features that let you access your SMSs on a PC. Used it to do so many text vote things for events I ran media for. https://t.co/fTnznbMxA1",jsbilsbrough,James,"Bournemouth, UK",bad boy sony erricson t amazing device bluetooth features let access smss pc text vote things events ran media for
804,1502674877781790721,96815989,2022-03-12T15:56:23.000Z,@VodafoneUK I have just signed up for your broadband service at £18 However have received a letter stating monthly charge will be £22.23.  have tried to live chat/call u but impossible. Can u help?,aioderek,Derek 🇺🇦,UK ,signed broadband service received letter stating monthly charge tried live chatcall u impossible u help
805,1502672781821071368,114906720,2022-03-12T15:48:04.000Z,@VodafoneUK The Vodafone 360 H1. Loved scrolling through the 3D contact list. https://t.co/Dl3TkJI6lt,dreini81,Andreina,Aberdeen,vodafone h loved scrolling d contact list
806,1502668437444775937,217543532,2022-03-12T15:30:48.000Z,@VodafoneUK @CocaCola_GB Sendo flip phone too,Yazzle511,Yasmin Elizabeth,"ÜT: 53.40647,-2.583358",sendo flip phone
807,1502666270193373184,18668560,2022-03-12T15:22:11.000Z,@VodafoneUK https://t.co/M61Osc7yIa,faster74,Matthew McConkey,"Walsall/Birmingham, UK",
808,1502665981348491265,1055978186,2022-03-12T15:21:02.000Z,@VodafoneUK Trium Mars. My first phone with Vodafone and avoiding the sea of Nokia 3310s lol still the most addictive mobile game on the planet - Push®,death14796,jacko,random-ville,trium mars phone vodafone avoiding sea nokia s lol addictive mobile game planet push
809,1502665668285673481,40543619,2022-03-12T15:19:48.000Z,@VodafoneUK Nokia 6260 Flip &amp; Twist coool,nrt247,Neil Townsend,Bristol,nokia flip twist coool
810,1502662992051195904,705090908241395712,2022-03-12T15:09:10.000Z,@VodafoneUK Ericsson a1018s - this was literally a weapon! My cousin had it. She wasn't afraid to go out at night! https://t.co/slY0FIRmOp,UrReviewBuddy,Alex,United Kingdom,ericsson as literally weapon cousin it afraid night
811,1502661939973001222,705090908241395712,2022-03-12T15:04:59.000Z,@FootittAnt @VodafoneUK I remember this one :),UrReviewBuddy,Alex,United Kingdom,remember
812,1502661619981168640,705090908241395712,2022-03-12T15:03:42.000Z,"Hey @VodafoneUK, swap my Graphite 13 Pro for this Alpine Green? 😁 https://t.co/UEcmWLuIKl",UrReviewBuddy,Alex,United Kingdom,hey swap graphite pro alpine green
813,1502661304766640138,705090908241395712,2022-03-12T15:02:27.000Z,"@VodafoneUK I was thinking to give it a go so I can test and review this SE, but I am not so sure now... It might be good as a back up phone though.",UrReviewBuddy,Alex,United Kingdom,thinking test review se sure now good phone though
814,1502660737835143170,937232965196795904,2022-03-12T15:00:12.000Z,@VodafoneUK Motorola d160 https://t.co/c0dvD3EbIl,BarryJohnWilli3,Darth Fluff 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇦,"Wales, United Kingdom",motorola d
817,1502659736864497666,1271531660484521986,2022-03-12T14:56:13.000Z,@VodafoneUK A Startac on Voda with an eye watering wallet gouging ball grabbing 50p a minute … FFWD 25 years and still a rip off network 😀,History28418461,Historybuff,United Kingdom,startac voda eye watering wallet gouging ball grabbing p minute ffwd years rip network
818,1502658655866572810,351038947,2022-03-12T14:51:56.000Z,@VodafoneUK Nokia lipstick https://t.co/JKhsMfwM0v - nightmare to text but thought I looked cool with it 😂,SerinaRayet,Serina Rayet,"West Midlands, England",nokia lipstick nightmare text thought looked cool
819,1502657129903271938,217543532,2022-03-12T14:45:52.000Z,"@VodafoneUK The Sony Ericsson that was sponsored by Coca-Cola and that you sent off for, with tokens from buying @CocaCola_GB",Yazzle511,Yasmin Elizabeth,"ÜT: 53.40647,-2.583358",sony ericsson sponsored cocacola sent for tokens buying
820,1502656246255693828,1211780814523883520,2022-03-12T14:42:21.000Z,@VodafoneUK ALCATEL OT-600? None of my friends remember me owning this pink brick phone,Ashley9Collins,Ashley,🏴󠁧󠁢󠁷󠁬󠁳󠁿 UK,alcatel ot friends remember owning pink brick phone
821,1502656126441111558,183289643,2022-03-12T14:41:53.000Z,@VodafoneUK So little screen!,Simon_Pope,Simon Pope,"Bournemouth, England",little screen
822,1502655395290091523,38821406,2022-03-12T14:38:58.000Z,"@VodafoneUK My original @VodafoneUK phone back in 1995 was an Ericsson GH 388. lt had the best sound quality of any phone I've ever used, before or since.",Graffotti,Kevin Rigotti,"Preston, England",original phone ericsson gh lt best sound quality phone used since
823,1502654088139395072,468365378,2022-03-12T14:33:47.000Z,@VodafoneUK Samsung galaxy jet..loved this phone..,Geordiesbird,Alyson Leitch,Woking Surrey,samsung galaxy jetloved phone
824,1502653773436575745,183289643,2022-03-12T14:32:32.000Z,@VodafoneUK Orbitel 902. My first phone way back when!! https://t.co/ohdy1Mrfia,Simon_Pope,Simon Pope,"Bournemouth, England",orbitel phone way when
826,1502651521309323274,220599683,2022-03-12T14:23:35.000Z,"@clivevpotter @VodafoneUK Cracking wee phone , it was one of my favourites",chrissybh0y,Chris,United Kingdom,cracking wee phone favourites
827,1502651359857836033,183381305,2022-03-12T14:22:56.000Z,@chrissybh0y @VodafoneUK My first mobile phone was one of these. Branded Vodafone but made by Maxon.,clivevpotter,Clive Potter 💙,Aberdeen,mobile phone these branded vodafone maxon
828,1502650189622001664,146749663,2022-03-12T14:18:17.000Z,@VodafoneUK Elle (fashion brand) flip phone,saaalliso,Stephanie,England,elle fashion brand flip phone
829,1502649568873304069,31071343,2022-03-12T14:15:49.000Z,@VodafoneUK A Lobster 575 back in 2006!,MarkkCampion,Mark Campion,Swansea,lobster
830,1502649505510047755,183381305,2022-03-12T14:15:34.000Z,@VodafoneUK Nokia 6110 Navigator. Best phone I ever had.,clivevpotter,Clive Potter 💙,Aberdeen,nokia navigator best phone had
831,1502649475382263813,3750658822,2022-03-12T14:15:27.000Z,@VodafoneUK The Treo,DrewE954,Drew,"Atlanta, GA",treo
832,1502649417211461634,220599683,2022-03-12T14:15:13.000Z,@VodafoneUK Vodafone MN1!!!! https://t.co/LFvrIjnvyM,chrissybh0y,Chris,United Kingdom,vodafone mn
833,1502648601763319815,62872472,2022-03-12T14:11:59.000Z,@VodafoneUK Wave messaging Nokia https://t.co/kHOPpjpob7,Burakiosaurus,Burak Sezgin 🦖,"Hertfordshire, UK",wave messaging nokia
835,1502648286309724169,63773634,2022-03-12T14:10:43.000Z,@VodafoneUK Samsung a400 blue,jamiethorpe_,jamie,Pompey ,samsung a blue
836,1505593176098279442,1079494894362726400,2022-03-20T17:12:40.000Z,@O2 This is your 4G in my area https://t.co/2yT82cgT0l,hydrojen08,Jen,United Kingdom,g area
838,1505586089645547520,1079494894362726400,2022-03-20T16:44:30.000Z,Why is your network so weak in Newton Le Willows 💔 @O2,hydrojen08,Jen,United Kingdom,network weak newton le willows
839,1505578538438742022,47692079,2022-03-20T16:14:30.000Z,"@O2 Sure, how much is an iPhone 13 Pro 256GB, 24 months contract, unlimited data, per month? Thanks",rstorry,R 🇬🇧,UK,sure iphone pro gb months contract unlimited data month thanks
840,1505577033707008001,26333612,2022-03-20T16:08:31.000Z,@O2 can you help @JulesMHaworth https://t.co/BoEcjV4tVb,jensomelunn,Jennifer Lunn #BlackLivesMatter,London / Cardiff,help
841,1505576737383624704,26333612,2022-03-20T16:07:21.000Z,"@JulesMHaworth @TheO2 Jules, I’m so sorry. Try tweeting @O2 as I think the other is the handle for the concert venue as opposed to the phone people.
@O2 please let Jules know who she can speak to about an unexpected facetime cost.",jensomelunn,Jennifer Lunn #BlackLivesMatter,London / Cardiff,jules sorry try tweeting think handle concert venue opposed phone people let jules know speak unexpected facetime cost
843,1505574810046316556,21752746,2022-03-20T15:59:41.000Z,@O2 It’s an existing account. I’ve been with o2 for years - as have my whole family and I’ve never noticed my DOB being different 👀,michellepryde,Michelle Pryde,"Edinburgh, Scotland",existing account o years family noticed dob different
844,1505572714978979840,927257858772819969,2022-03-20T15:51:22.000Z,My mum's phone had been stolen at Royal Stoke Hospital today @O2 @RoyalStokeED and @StaffsPolice have been 0 help. NOT GOOD ENOUGH,Chloeoeo87,Chloeoeo,"England, United Kingdom",mums phone stolen royal stoke hospital today help good
845,1505564638594973700,21752746,2022-03-20T15:19:16.000Z,"@O2 Hello, I placed an order for an Apple Watch online and when I was filling in all the credit check things I noticed that it has my date of birth as being wrong? It’s my mums date of birth? Is there a way I can change this as I was unable to?",michellepryde,Michelle Pryde,"Edinburgh, Scotland",hello placed order apple watch online filling credit check things noticed date birth wrong mums date birth way change unable to
846,1505554528099315713,486450883,2022-03-20T14:39:06.000Z,"@O2 Not good enough at all, surely there is some kind of update like it's not in stock but is expected on this date. Instead I'm told my original date will be honoured but it's now 4 days past that??",RobynMcArthur,Robyn McArthur,Essex,good all surely kind update like stock expected date instead told original date honoured days past that
848,1505545346524618760,2415925821,2022-03-20T14:02:36.000Z,"@tarasis @o2de @O2 Hello Robert, you can select another network in your phone settings. O2s Roamingparters are EE,Three and O2 UK.",xeoniki200,xeoniki200,Munich Germany,hello robert select network phone settings os roamingparters eethree o uk
849,1505539766061875209,47692079,2022-03-20T13:40:26.000Z,"@O2 Popped into your Basingstoke (Festival Place) store, not currently a customer but wanted pricing. Girl that helped me must have been paid by a competitor to not even try a basic sales approach! Line 1 ""oh yeah this iPhone is pretty expensive"" 😂 Kept going downhill from there",rstorry,R 🇬🇧,UK,popped basingstoke festival place store currently customer wanted pricing girl helped paid competitor try basic sales approach line oh yeah iphone pretty expensive kept going downhill
850,1505538843415613441,1407268649086423040,2022-03-20T13:36:46.000Z,"@Michael_LS9 I’ll go in @O2 shop cos I didn’t get it from Apple 😬 I had to have a sim swap a while ago, it’s not been a great handset.",MissModette,Kay 💋🇺🇦,Capital of the North,shop cos apple sim swap ago great handset
851,1505527531998429187,29289280,2022-03-20T12:51:49.000Z,"@O2 Brill, thank you 😊😊",beesinateacup,Lorna Gallimore 🖤 🏳️‍🌈 🇺🇦,Lincoln,brill thank
852,1505526327880921089,45119339,2022-03-20T12:47:02.000Z,@miltona23 @EnglandRugby @SixNationsRugby @O2 I couldn’t bring myself to watch! 🙁,knit1slip1psso,Dame Plane Jane 🇪🇺,Europe,bring watch
